ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
16411	1	0.674141	0.4380937	-6.00435	0.0467124		
27829	1	0.674147	-0.438085	-6.00435	-0.16528765		
10964	1	0.6741482	0.4380833	-6.00435	0.05190341		
34755	1	0.6741529	0.4380765	-6.00436	0.06387929	COLGALT2	collagen beta(1-O)galactosyltransferase 2
37041	1	0.6741981	-0.4380112	-6.00439	-0.05320542	HGF	hepatocyte growth factor
44155	1	0.6742048	-0.4380015	-6.00439	-0.06650218	SIGLEC5	sialic acid binding Ig like lectin 5
8041	1	0.6742156	-0.4379859	-6.0044	-0.18953853	APOH	apolipoprotein H
31542	1	0.6742414	-0.4379487	-6.00442	-0.15545502	ARHGEF10	Rho guanine nucleotide exchange factor 10
40737	1	0.6742436	0.4379455	-6.00442	0.05606432	WDR13	WD repeat domain 13
1495	1	0.6742453	0.437943	-6.00442	0.05025147	COQ10B	coenzyme Q10B
7698	1	0.6742751	0.4378999	-6.00444	0.07281573	CYHR1	cysteine and histidine rich 1
12194	1	0.6742808	0.4378917	-6.00444	0.06103527		
29327	1	0.6743506	-0.4377908	-6.00449	-0.0748161		
12887	1	0.674365	0.43777	-6.0045	0.07919908	ADGRV1	adhesion G protein-coupled receptor V1
36095	1	0.6744262	0.4376816	-6.00454	0.15462186		
32395	1	0.6744536	-0.437642	-6.00456	-0.05188444		
28717	1	0.6744681	-0.437621	-6.00457	-0.05455225	FAM227B	family with sequence similarity 227 member B
16429	1	0.6744816	-0.4376016	-6.00458	-0.11757723	ANGPTL8	angiopoietin like 8
13533	1	0.6744994	-0.4375758	-6.00459	-0.11396498	METTL17	methyltransferase like 17
25116	1	0.6745502	0.4375024	-6.00462	0.06122785		
21352	1	0.6745582	-0.4374909	-6.00463	-0.10042955		
24109	1	0.674559	0.4374898	-6.00463	0.12730734	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
7375	1	0.6745601	-0.4374882	-6.00463	-0.2060693	TMEM145	transmembrane protein 145
12459	1	0.6745676	-0.4374774	-6.00463	-0.15812942		
2933	1	0.6745972	0.4374346	-6.00465	0.05162362		
7967	1	0.6745974	0.4374342	-6.00465	0.11779772	EXOC1	exocyst complex component 1
17657	1	0.6746319	-0.4373845	-6.00468	-0.14663044		
42285	1	0.6746561	-0.4373495	-6.00469	-0.21067309	H1FNT	H1 histone family member N, testis specific
24955	1	0.6746605	0.4373431	-6.00469	0.25911895	DAG1	dystroglycan 1
6322	1	0.6746634	0.4373389	-6.0047	0.08021288	UQCRH	ubiquinol-cytochrome c reductase hinge protein
31550	1	0.6746666	-0.4373343	-6.0047	-0.06490008	TESMIN	testis expressed metallothionein like protein
18639	1	0.6746685	0.4373315	-6.0047	0.05438348	RPL29	ribosomal protein L29
24169	1	0.6747057	-0.4372778	-6.00472	-0.08570749	LINC00919	long intergenic non-protein coding RNA 919
35658	1	0.6747133	0.4372669	-6.00473	0.0483529		
36602	1	0.6747392	0.4372295	-6.00475	0.05884785	RANBP9	RAN binding protein 9
21122	1	0.6747711	0.4371834	-6.00477	0.0876532	CUL1	cullin 1
21145	1	0.6747725	-0.4371813	-6.00477	-0.06569151	SUCNR1	succinate receptor 1
44908	1	0.6747743	0.4371787	-6.00477	0.05639804	GYPE	glycophorin E (MNS blood group)
19482	1	0.6747857	0.4371622	-6.00478	0.0557241	KIAA0226L	KIAA0226 like
18158	1	0.6748098	-0.4371274	-6.00479	-0.11835731		
7845	1	0.6748522	0.4370662	-6.00482	0.06538783	MIR7-3HG	MIR7-3 host gene
18078	1	0.6748605	-0.4370543	-6.00483	-0.10338945	SPTBN2	spectrin beta, non-erythrocytic 2
30354	1	0.6749102	-0.4369825	-6.00486	-0.14148408	ANKHD1	ankyrin repeat and KH domain containing 1
30479	1	0.6749216	0.436966	-6.00487	0.11483372	SON	SON DNA binding protein
20417	1	0.6749221	0.4369652	-6.00487	0.10463976	BIN3	bridging integrator 3
39889	1	0.674982	-0.4368788	-6.00491	-0.04609173	RHBDL2	rhomboid like 2
22504	1	0.6749835	0.4368766	-6.00491	0.05162177	CLDN14	claudin 14
40188	1	0.6749925	0.4368635	-6.00492	0.10065404		
14955	1	0.6750008	-0.4368516	-6.00492	-0.25079187	PROKR1	prokineticin receptor 1
23351	1	0.6750129	-0.436834	-6.00493	-0.16506066		
20063	1	0.6750684	-0.436754	-6.00497	-0.13185962	MAPK14	mitogen-activated protein kinase 14
12263	1	0.6750754	-0.4367439	-6.00497	-0.07126788	ANGPT2	angiopoietin 2
6258	1	0.675178	0.4365956	-6.00504	0.06970575	KIAA1456	KIAA1456
10712	1	0.6752301	-0.4365204	-6.00507	-0.07275254	LRRC3DN	LRRC3 downstream neighbor (non-protein coding)
7310	1	0.6752312	0.4365189	-6.00507	0.0594551	FLJ23519///RNH1	uncharacterized protein FLJ23519///ribonuclease/angiogenin inhibitor 1
21301	1	0.6752429	-0.4365019	-6.00508	-0.13354068	ARHGAP18	Rho GTPase activating protein 18
39394	1	0.6752816	0.4364461	-6.00511	0.05732131		
17483	1	0.6752953	0.4364263	-6.00512	0.07664483	TTC38	tetratricopeptide repeat domain 38
38109	1	0.675336	-0.4363675	-6.00514	-0.26959039	ITFG2	integrin alpha FG-GAP repeat containing 2
40765	1	0.6753557	0.436339	-6.00516	0.44708128	SLC9A7	solute carrier family 9 member A7
35835	1	0.6753756	0.4363104	-6.00517	0.09548804	TXNL4B	thioredoxin like 4B
26065	1	0.6754297	-0.4362323	-6.00521	-0.05017734	REN	renin
37526	1	0.6754615	-0.4361863	-6.00523	-0.07146259	PFKP	phosphofructokinase, platelet
11718	1	0.6755181	-0.4361046	-6.00526	-0.0551922	COMMD1	copper metabolism domain containing 1
36569	1	0.6755191	-0.4361031	-6.00527	-0.16427846	TMC2	transmembrane channel like 2
38375	1	0.6755685	0.4360319	-6.0053	0.06347388	PRAMEF1	PRAME family member 1
30898	1	0.6755903	0.4360004	-6.00531	0.15126524	COPS4	COP9 signalosome subunit 4
33201	1	0.6756232	0.4359528	-6.00533	0.04746986	DISP3	dispatched RND transporter family member 3
3342	1	0.6756347	-0.4359363	-6.00534	-0.11178876	DNAH11	dynein axonemal heavy chain 11
22651	1	0.6756821	-0.4358679	-6.00537	-0.05398548	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2
11618	1	0.6756823	-0.4358675	-6.00537	-0.12601212	COLCA1	colorectal cancer associated 1
36505	1	0.6756862	-0.435862	-6.00538	-0.31895921	TNKS	tankyrase
12260	1	0.6757069	-0.435832	-6.00539	-0.0546143		
44502	1	0.6757577	0.4357587	-6.00542	0.04554028		
10861	1	0.6758344	-0.435648	-6.00547	-0.27282369		
14693	1	0.6758804	-0.4355816	-6.0055	-0.28521633	OGDH	oxoglutarate dehydrogenase
16974	1	0.6759123	0.4355356	-6.00553	0.05253148	CSTF2	cleavage stimulation factor subunit 2
41499	1	0.6759356	0.4355019	-6.00554	0.1221757	LIX1L	limb and CNS expressed 1 like
1281	1	0.6759866	-0.4354283	-6.00558	-0.06505485	C15orf57	chromosome 15 open reading frame 57
5849	1	0.6760306	0.4353649	-6.0056	0.10937608		
9832	1	0.6760328	-0.4353616	-6.00561	-0.40016877	ESPN	espin
42571	1	0.6760424	0.4353478	-6.00561	0.04165605		
8057	1	0.6760562	-0.4353278	-6.00562	-0.04701436	DPY19L3	dpy-19 like 3 (C. elegans)
17352	1	0.676073	-0.4353036	-6.00563	-0.1188308	ALPP	alkaline phosphatase, placental
4807	1	0.6760742	-0.4353019	-6.00563	-0.05572134		
34115	1	0.676111	-0.4352488	-6.00566	-0.06105967	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)
33838	1	0.6761182	0.4352384	-6.00566	0.0475056		
2509	1	0.6761306	0.4352205	-6.00567	0.06911037		
16658	1	0.6761576	-0.4351816	-6.00569	-0.11612312		
39816	1	0.6762067	0.4351107	-6.00572	0.04955895	SDR42E1	short chain dehydrogenase/reductase family 42E, member 1
2141	1	0.6762264	0.4350823	-6.00573	0.20503024	LINC01000	long intergenic non-protein coding RNA 1000
28284	1	0.6762743	-0.4350131	-6.00577	-0.18989688	MBNL1	muscleblind like splicing regulator 1
23770	1	0.6762834	0.4350001	-6.00577	0.13763266	OGG1	8-oxoguanine DNA glycosylase
40511	1	0.6763045	0.4349696	-6.00579	0.12845364	UGT8	UDP glycosyltransferase 8
1671	1	0.6763503	0.4349035	-6.00582	0.06480299	RPS2	ribosomal protein S2
25945	1	0.6763523	-0.4349007	-6.00582	-0.13239535		
4036	1	0.676402	0.4348289	-6.00585	0.0767299	REV1	REV1, DNA directed polymerase
12965	1	0.6764347	-0.4347817	-6.00587	-0.05569431		
15238	1	0.6764508	0.4347585	-6.00588	0.06576218	SLC5A1	solute carrier family 5 member 1
10921	1	0.6764519	-0.4347568	-6.00588	-0.07308706	LPAR1	lysophosphatidic acid receptor 1
33353	1	0.6764715	0.4347286	-6.0059	0.05892985	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
23982	1	0.6765369	0.4346342	-6.00594	0.04938889	SGSM2	small G protein signaling modulator 2
12022	1	0.6765506	-0.4346145	-6.00595	-0.0602372	BLNK	B-cell linker
16187	1	0.6765538	-0.4346099	-6.00595	-0.12509679	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
5740	1	0.6765598	-0.4346012	-6.00595	-0.15403823	SLC16A6	solute carrier family 16 member 6
36734	1	0.6765884	-0.4345599	-6.00597	-0.0543229		
39476	1	0.6765932	-0.434553	-6.00598	-0.07111934	IMPAD1	inositol monophosphatase domain containing 1
24116	1	0.6766174	-0.4345182	-6.00599	-0.04492085	SLC25A2	solute carrier family 25 member 2
31390	1	0.67662	0.4345144	-6.00599	0.05119221		
37722	1	0.6766303	-0.4344996	-6.006	-0.0534628	LAMB4	laminin subunit beta 4
30590	1	0.6766479	0.4344741	-6.00601	0.10207417	NDE1	nudE neurodevelopment protein 1
23094	1	0.6767303	0.4343553	-6.00607	0.09704485		
34440	1	0.6767822	0.4342805	-6.0061	0.04718779	SLIT2-IT1	SLIT2 intronic transcript 1
27842	1	0.6768141	0.4342344	-6.00612	0.15200459	FOCAD	focadhesin
21452	1	0.6768275	-0.4342151	-6.00613	-0.12313919	FBXL2	F-box and leucine rich repeat protein 2
12700	1	0.676834	-0.4342057	-6.00614	-0.05474887	LEP	leptin
32579	1	0.6768638	0.4341627	-6.00616	0.05566677	NPY4R	neuropeptide Y receptor Y4
34932	1	0.6768759	0.4341452	-6.00616	0.08715438	TFRC	transferrin receptor
5841	1	0.6768767	0.4341441	-6.00616	0.06303599	CD22	CD22 molecule
13402	1	0.6768844	-0.434133	-6.00617	-0.04729797		
23544	1	0.6769089	0.4340976	-6.00619	0.04946558	ARL11	ADP ribosylation factor like GTPase 11
26015	1	0.6769187	-0.4340836	-6.00619	-0.04975992		
43464	1	0.6769508	-0.4340373	-6.00621	-0.2138077	MZB1	marginal zone B and B1 cell specific protein
10903	1	0.6769653	0.4340164	-6.00622	0.041552		
42447	1	0.6769667	-0.4340143	-6.00622	-0.05377025	ADAMTS9-AS2	ADAMTS9 antisense RNA 2
12084	1	0.6769795	0.4339958	-6.00623	0.10161633		
36223	1	0.6769857	-0.433987	-6.00624	-0.04290533		
18730	1	0.6770616	-0.4338774	-6.00629	-0.11138474		
16164	1	0.6770695	0.4338661	-6.00629	0.05151814		
10113	1	0.6771081	-0.4338104	-6.00632	-0.0521919	PLXND1	plexin D1
9694	1	0.677112	0.4338047	-6.00632	0.04761567	RPLP0	ribosomal protein lateral stalk subunit P0
39948	1	0.6771506	0.4337491	-6.00634	0.05118222		
35728	1	0.6771703	-0.4337207	-6.00636	-0.05281433	PCDH15	protocadherin related 15
21483	1	0.6771907	0.4336913	-6.00637	0.08204308		
15386	1	0.6772163	-0.4336543	-6.00639	-0.04410629	FLJ21408	uncharacterized LOC400512
19761	1	0.6772304	-0.4336341	-6.0064	-0.18622102	PP14571	uncharacterized LOC100130449
43925	1	0.6772312	0.4336328	-6.0064	0.0654408	PSCA	prostate stem cell antigen
37350	1	0.67727	-0.4335769	-6.00642	-0.10852996	SFRP2	secreted frizzled related protein 2
38026	1	0.6772704	-0.4335763	-6.00642	-0.09696354		
29516	1	0.6772981	0.4335363	-6.00644	0.13167566	ELOVL1	ELOVL fatty acid elongase 1
12561	1	0.6773081	-0.433522	-6.00645	-0.08732703	PWP2	PWP2 periodic tryptophan protein homolog (yeast)
15862	1	0.6773673	0.4334366	-6.00649	0.05907928	OR8D2	olfactory receptor family 8 subfamily D member 2 (gene/pseudogene)
11956	1	0.6773945	-0.4333974	-6.00651	-0.08525231	SLC25A22	solute carrier family 25 member 22
15428	1	0.6774156	0.433367	-6.00652	0.05041653		
6059	1	0.677451	0.4333159	-6.00654	0.14475187	RHOJ	ras homolog family member J
38635	1	0.6774635	-0.4332979	-6.00655	-0.06166229	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
1228	1	0.6774662	0.433294	-6.00655	0.10220671	ABHD13	abhydrolase domain containing 13
1583	1	0.6775022	-0.4332421	-6.00658	-0.06236738		
9351	1	0.6775083	0.4332333	-6.00658	0.12443423	PTPN2	protein tyrosine phosphatase, non-receptor type 2
10114	1	0.6775629	-0.4331546	-6.00662	-0.21049016	COL6A2	collagen type VI alpha 2 chain
6391	1	0.6775651	-0.4331514	-6.00662	-0.05547757	TMC6	transmembrane channel like 6
11329	1	0.6775936	0.4331103	-6.00664	0.13518182	CXCL3	C-X-C motif chemokine ligand 3
28791	1	0.6776052	0.4330937	-6.00664	0.07314486		
40143	1	0.6776147	0.4330799	-6.00665	0.11918185		
2637	1	0.6776342	0.4330518	-6.00666	0.07298572		
29396	1	0.6776486	0.433031	-6.00667	0.09567856	COBL	cordon-bleu WH2 repeat protein
20487	1	0.677771	0.4328547	-6.00675	0.05716725		
11294	1	0.6778061	0.432804	-6.00678	0.13247602	USMG5	up-regulated during skeletal muscle growth 5 homolog (mouse)
44508	1	0.6778091	0.4327996	-6.00678	0.06998236		
25227	1	0.6778181	-0.4327867	-6.00678	-0.0864427	RBM11	RNA binding motif protein 11
14539	1	0.6778341	0.4327636	-6.00679	0.05386587	LOC100287221	uncharacterized LOC100287221
21278	1	0.6778458	-0.4327468	-6.0068	-0.10072498	NPFFR2	neuropeptide FF receptor 2
43665	1	0.6778575	-0.4327299	-6.00681	-0.04418928	LOC101927157	uncharacterized LOC101927157
29639	1	0.6778735	0.4327068	-6.00682	0.12280192	NR1H3	nuclear receptor subfamily 1 group H member 3
21244	1	0.6779114	-0.4326523	-6.00685	-0.07053334	STEAP1	six transmembrane epithelial antigen of the prostate 1
45153	1	0.6779645	0.4325757	-6.00688	0.05737478	RAD17	RAD17 checkpoint clamp loader component
25884	1	0.6780231	-0.4324912	-6.00692	-0.06443036		
17708	1	0.67808	0.4324093	-6.00696	0.1588161	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2
7795	1	0.6781116	0.4323638	-6.00698	0.04929176	MROH9	maestro heat like repeat family member 9
10658	1	0.6782205	-0.4322067	-6.00705	-0.04161739		
15364	1	0.6782315	-0.4321908	-6.00706	-0.06477418	OR10J1	olfactory receptor family 10 subfamily J member 1
39099	1	0.678265	0.4321426	-6.00708	0.07460609	JAK3	Janus kinase 3
2656	1	0.6782843	0.4321148	-6.00709	0.12763038	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils
8049	1	0.6782937	-0.4321013	-6.0071	-0.12903771		
18010	1	0.6783025	-0.4320886	-6.0071	-0.08320279	KPNA4	karyopherin subunit alpha 4
3897	1	0.6783332	-0.4320444	-6.00712	-0.05102796	FAM234B	family with sequence similarity 234 member B
12253	1	0.6783855	0.431969	-6.00716	0.07015172	LAMP5	lysosomal associated membrane protein family member 5
44392	1	0.6784274	0.4319086	-6.00718	0.14644151	NDRG1	N-myc downstream regulated 1
12242	1	0.6784279	-0.4319079	-6.00718	-0.06364064	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35
36941	1	0.6784818	-0.4318303	-6.00722	-0.12819662	DZIP3	DAZ interacting zinc finger protein 3
1405	1	0.6785749	-0.4316961	-6.00728	-0.04035281		
24806	1	0.6785899	-0.4316745	-6.00729	-0.27937372	NOS2	nitric oxide synthase 2
21830	1	0.6786015	-0.4316578	-6.0073	-0.06160055	LINC00654	long intergenic non-protein coding RNA 654
1482	1	0.6786108	-0.4316444	-6.0073	-0.14188768		
40942	1	0.6786189	0.4316327	-6.00731	0.14796425	GTF2H5	general transcription factor IIH subunit 5
42206	1	0.6786548	0.431581	-6.00733	0.09111438		
16223	1	0.6786867	-0.4315351	-6.00735	-0.19531451	FAM120C	family with sequence similarity 120C
26354	1	0.6787119	0.4314987	-6.00737	0.07786645		
14937	1	0.6787405	-0.4314575	-6.00739	-0.06698056		
15892	1	0.6788036	0.4313666	-6.00743	0.05768279	SLC25A25	solute carrier family 25 member 25
3908	1	0.6788122	0.4313543	-6.00744	0.07699918	VASH1	vasohibin 1
2576	1	0.6788506	-0.431299	-6.00746	-0.04949113		
5700	1	0.6788609	0.4312841	-6.00747	0.05867951		
12209	1	0.6788725	-0.4312674	-6.00748	-0.06797607	OPRD1	opioid receptor delta 1
30201	1	0.6788789	-0.4312582	-6.00748	-0.06211096	MRAP	melanocortin 2 receptor accessory protein
16466	1	0.6788957	0.431234	-6.00749	0.14310799	LOC105274304	uncharacterized LOC105274304
15018	1	0.6788986	-0.4312299	-6.00749	-0.0913047	SLC9A1	solute carrier family 9 member A1
9321	1	0.6789048	0.4312208	-6.0075	0.05792373	HOXA-AS3	HOXA cluster antisense RNA 3
42754	1	0.6789129	0.4312093	-6.0075	0.05569839		
42579	1	0.6789225	0.4311954	-6.00751	0.13149804	DYNC2H1	dynein cytoplasmic 2 heavy chain 1
5308	1	0.6789381	-0.431173	-6.00752	-0.21436293	NEU3	neuraminidase 3
34236	1	0.6789533	-0.4311511	-6.00753	-0.06684671		
30631	1	0.6789552	0.4311484	-6.00753	0.13533391	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
2556	1	0.6789591	0.4311427	-6.00753	0.08146516	MYOZ3	myozenin 3
14009	1	0.6789694	0.4311279	-6.00754	0.19730175	FAM124A	family with sequence similarity 124 member A
15336	1	0.6789709	0.4311257	-6.00754	0.08282399	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10
37869	1	0.6789815	0.4311104	-6.00755	0.06797903	KCTD15	potassium channel tetramerization domain containing 15
24469	1	0.6789854	-0.4311048	-6.00755	-0.35931866	ZNF664	zinc finger protein 664
30315	1	0.6790009	0.4310824	-6.00756	0.10243697		
4850	1	0.6790062	-0.4310749	-6.00756	-0.0674505	FOXJ2	forkhead box J2
33077	1	0.679007	-0.4310737	-6.00756	-0.11899041	RAB11FIP2	RAB11 family interacting protein 2
20536	1	0.6790176	-0.4310585	-6.00757	-0.13508369	TSPOAP1	TSPO associated protein 1
3206	1	0.6790441	-0.4310203	-6.00759	-0.05435561	ADAR	adenosine deaminase, RNA specific
14907	1	0.679064	-0.4309916	-6.0076	-0.05493112	LINC00161	long intergenic non-protein coding RNA 161
5485	1	0.6790812	-0.4309669	-6.00761	-0.04658024	ESPNL	espin-like
6857	1	0.6791562	0.4308589	-6.00766	0.09197935	PSMB6	proteasome subunit beta 6
16065	1	0.6792025	-0.4307922	-6.00769	-0.20778096	LMOD1	leiomodin 1
39822	1	0.6792415	0.430736	-6.00772	0.07253039	SULT2A1	sulfotransferase family 2A member 1
37170	1	0.6792799	0.4306807	-6.00774	0.1038942	COPG1	coatomer protein complex subunit gamma 1
42918	1	0.679311	-0.4306359	-6.00776	-0.07322261	LRPPRC	leucine rich pentatricopeptide repeat containing
42598	1	0.6793601	0.4305652	-6.0078	0.04171333		
41046	1	0.6793834	0.4305316	-6.00781	0.05708349	TAAR8	trace amine associated receptor 8
8184	1	0.6793931	0.4305177	-6.00782	0.10522862	ERI2	ERI1 exoribonuclease family member 2
10924	1	0.6794356	0.4304565	-6.00785	0.10471234	TMEM14C	transmembrane protein 14C
13881	1	0.6794383	0.4304526	-6.00785	0.05398707	GFAP	glial fibrillary acidic protein
28998	1	0.6794874	-0.4303819	-6.00788	-0.37439454	POLR2A	RNA polymerase II subunit A
29407	1	0.679491	-0.4303768	-6.00788	-0.21754947	PLAU	plasminogen activator, urokinase
23290	1	0.6795188	-0.4303367	-6.0079	-0.0405375		
32900	1	0.6795191	0.4303363	-6.0079	0.0856278	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4
39835	1	0.6795255	0.4303271	-6.0079	0.0424242		
30505	1	0.6795271	0.4303248	-6.0079	0.05220587	ZNF423	zinc finger protein 423
9291	1	0.6795283	0.4303231	-6.00791	0.05905871		
37439	1	0.6795595	0.4302781	-6.00793	0.07285255	ACSL5	acyl-CoA synthetase long-chain family member 5
38481	1	0.6795819	-0.4302459	-6.00794	-0.06130878	LINC00304	long intergenic non-protein coding RNA 304
12392	1	0.6796033	0.430215	-6.00795	0.05979063		
39763	1	0.6796048	-0.4302129	-6.00796	-0.04828613		
22710	1	0.679641	-0.4301608	-6.00798	-0.04034341	NKX6-2	NK6 homeobox 2
4188	1	0.6796525	0.4301442	-6.00799	0.06957687	SPEG	SPEG complex locus
33601	1	0.6796869	0.4300947	-6.00801	0.09780789	HINT1	histidine triad nucleotide binding protein 1
17680	1	0.6796901	0.4300902	-6.00801	0.07683138	SHMT2	serine hydroxymethyltransferase 2
31058	1	0.6797013	-0.430074	-6.00802	-0.06120245	HN1	hematological and neurological expressed 1
35881	1	0.6797534	0.429999	-6.00805	0.05862575	PCDH7	protocadherin 7
11544	1	0.6797901	0.4299462	-6.00808	0.07517201		
11055	1	0.6798052	0.4299245	-6.00809	0.13598762		
5775	1	0.6798289	0.4298904	-6.0081	0.07035469	DUSP5P1	dual specificity phosphatase 5 pseudogene 1
3868	1	0.6798436	0.4298691	-6.00811	0.10143042	ZNF440	zinc finger protein 440
32555	1	0.6798894	-0.4298032	-6.00814	-0.1249487	STIP1	stress induced phosphoprotein 1
12178	1	0.6798973	0.4297919	-6.00815	0.04791016	TP73	tumor protein p73
11740	1	0.6798996	-0.4297885	-6.00815	-0.16488155	POU5F1	POU class 5 homeobox 1
26190	1	0.6799206	-0.4297583	-6.00816	-0.15293959	ZFAND2B	zinc finger AN1-type containing 2B
5603	1	0.6799471	-0.4297203	-6.00818	-0.05197882	VSTM4	V-set and transmembrane domain containing 4
10506	1	0.6800279	-0.4296038	-6.00823	-0.05624889		
6782	1	0.680031	-0.4295995	-6.00823	-0.15636253		
13268	1	0.6800586	0.4295597	-6.00825	0.14351823	CDKN2A	cyclin dependent kinase inhibitor 2A
37745	1	0.6800794	0.4295297	-6.00827	0.09317219		
10790	1	0.6800907	0.4295135	-6.00827	0.07826599		
35374	1	0.6800964	0.4295053	-6.00828	0.05326288		
20427	1	0.6800994	-0.4295011	-6.00828	-0.11686971	MAP1LC3B	microtubule associated protein 1 light chain 3 beta
10677	1	0.6801005	-0.4294994	-6.00828	-0.07617663	LOC727983	putative POM121-like protein 1-like
43995	1	0.6801009	-0.4294989	-6.00828	-0.04906021	KAT6B	lysine acetyltransferase 6B
1658	1	0.6801463	0.4294335	-6.00831	0.07335307	LINC00029	long intergenic non-protein coding RNA 29
6831	1	0.6801603	0.4294134	-6.00832	0.07921161		
2972	1	0.6801649	0.4294068	-6.00832	0.04918393		
30891	1	0.6801797	0.4293855	-6.00833	0.1201599	WDR4	WD repeat domain 4
14572	1	0.6801814	0.4293829	-6.00833	0.06023493	GSTK1	glutathione S-transferase kappa 1
21537	1	0.6802391	-0.4293	-6.00837	-0.06291571	FGF7	fibroblast growth factor 7
14641	1	0.6803045	0.4292058	-6.00841	0.05630334	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
42587	1	0.6803514	-0.4291384	-6.00844	-0.10438215	CELF4	CUGBP, Elav-like family member 4
13372	1	0.6804005	0.4290677	-6.00847	0.20455189	MAP9	microtubule associated protein 9
34734	1	0.6804145	-0.4290476	-6.00848	-0.11812311	TWISTNB	TWIST neighbor
36402	1	0.6804395	0.4290117	-6.0085	0.06424943	PCDHGB8P	protocadherin gamma subfamily B, 8 pseudogene
35477	1	0.6804541	0.4289906	-6.00851	0.17696253	GAS7	growth arrest specific 7
12520	1	0.6804615	0.42898	-6.00851	0.07072045		
28502	1	0.6805718	0.4288213	-6.00859	0.06810779		
39866	1	0.6805763	-0.4288147	-6.00859	-0.05819367	FSTL4	follistatin like 4
36489	1	0.6806005	0.4287799	-6.0086	0.06245561	TAS2R16	taste 2 receptor member 16
34408	1	0.680637	-0.4287274	-6.00863	-0.16071998	MAGOH	mago homolog, exon junction complex core component
12844	1	0.6806406	0.4287223	-6.00863	0.11654031	CDK9	cyclin dependent kinase 9
26590	1	0.6806633	0.4286896	-6.00865	0.06107612	SENP2	SUMO1/sentrin/SMT3 specific peptidase 2
39257	1	0.6806636	0.4286891	-6.00865	0.04127984		
10582	1	0.68067	-0.42868	-6.00865	-0.04646792		
23625	1	0.6806799	-0.4286658	-6.00866	-0.18184932	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
24163	1	0.680688	0.4286541	-6.00866	0.16645034	LOC407835	mitogen-activated protein kinase kinase 2 pseudogene
33615	1	0.6807063	0.4286277	-6.00867	0.0519906		
5931	1	0.6807092	-0.4286235	-6.00868	-0.11261481		
42169	1	0.6807293	0.4285946	-6.00869	0.15927638	LHFPL2	lipoma HMGIC fusion partner-like 2
34093	1	0.680734	0.4285878	-6.00869	0.06532514	SUFU	SUFU negative regulator of hedgehog signaling
40352	1	0.6807941	-0.4285015	-6.00873	-0.07089513	SLC4A10	solute carrier family 4 member 10
41608	1	0.680797	0.4284974	-6.00873	0.04921826		
11965	1	0.6808305	0.4284491	-6.00875	0.10588008	FKBP5	FK506 binding protein 5
20981	1	0.6808406	0.4284345	-6.00876	0.04597571		
16058	1	0.6808746	0.4283857	-6.00878	0.12693661		
28469	1	0.6809684	0.4282508	-6.00884	0.17772011	CCDC125	coiled-coil domain containing 125
35039	1	0.6809938	-0.4282142	-6.00886	-0.06560588	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
37857	1	0.6810206	0.4281757	-6.00888	0.12824262		
40896	1	0.6810396	0.4281483	-6.00889	0.07656159	RCN1	reticulocalbin 1
994	1	0.6810524	-0.42813	-6.0089	-0.24718901	WDR24	WD repeat domain 24
3241	1	0.6811041	0.4280556	-6.00893	0.04776606	MSR1	macrophage scavenger receptor 1
4210	1	0.6811138	-0.4280416	-6.00894	-0.18757414	MAPKBP1	mitogen-activated protein kinase binding protein 1
41338	1	0.6811599	0.4279754	-6.00897	0.05470245	NENF	neudesin neurotrophic factor
27433	1	0.6811611	0.4279737	-6.00897	0.06823979	PAWR	pro-apoptotic WT1 regulator
10303	1	0.6811921	-0.4279291	-6.00899	-0.13678794		
8760	1	0.6812921	-0.4277852	-6.00905	-0.09248603	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
20269	1	0.6813344	0.4277244	-6.00908	0.10939635	HIST2H3A///HIST2H3C	histone cluster 2, H3a///histone cluster 2, H3c
40050	1	0.6813454	0.4277086	-6.00909	0.13428085	LOC100507131	uncharacterized LOC100507131
14284	1	0.6813528	0.4276979	-6.00909	0.10199398	MIA3	MIA family member 3, ER export factor
7582	1	0.6813972	0.4276342	-6.00912	0.13276053	FOXD2	forkhead box D2
43550	1	0.6814231	-0.4275968	-6.00914	-0.04482463	WFDC10A	WAP four-disulfide core domain 10A
34562	1	0.6814898	-0.427501	-6.00918	-0.04614821	ZNF99	zinc finger protein 99
3299	1	0.6815143	-0.4274657	-6.0092	-0.04746674	ANGPTL7	angiopoietin like 7
